query_id,chunk_id,original_score,query_text,chunk_text,ex35_score,ex35_reason,gem3_score,gem3_reason,ax4_score,ax4_reason,final_score,max_diff,is_conflict,agree_original
Q-0038,CASE-001710,3,"학교 단체가 국립 아시아 문화 전당에서 단체 자유 관람을 계획하고 있으며, 공문 제출이 필요한지 문의 중입니다.
현재 단체 자유 관람은 공문 없이 홈페이지를 통해 신청 가능하지만, 방문 인원이 많아 현장 이용 시 지연 가능성이 있습니다.
단체 자유 관람 신청 절차와 이용 시간에 대한 명확한 안내를 원합니다.
학교 단체의 방문으로 인한 특별한 절차나 공문 제","국립아시아문화전당에서 단체 자유 관람을 신청하려고 했으나 신청 과정에서 어려움을 겪고 있음.
고객은 자유 관람이 가능하다고 하지만 구체적인 신청 절차를 찾지 못해 불편함을 겪고 있음.
명확한 단체 자유 관람 신청 절차 안내 및 문제 해결을 위한 지원 요청.
고객은 학교 관계자로서 학생들과 함께 방문하려 했으나, 온라인 신청 과정의 불명확성으로 인해 방문 전",2,"핵심 쟁점인 단체 자유 관람 신청 절차의 불명확성과 어려움은 일치하지만, 공문 제출 요구사항에 대한 직접적인 언급은 없으며 세부 상황의 약간의 차이가 있어 수정 후 활용 가능합니다.",2,"쟁점(단체 자유 관람 신청 절차 문의)과 법령(국립아시아문화전당 이용 관련 규정) 카테고리는 동일하나, 구체적인 해결 방법(공문 제출 필요 여부, 이용 시간 등)에 대한 정보는 부족하여 수정 후 활용 가능합니다.",2,두 민원은 모두 국립아시아문화전당의 단체 자유 관람 신청에 관한 것으로 쟁점과 법령이 일치합니다. 그러나 세부 상황(예: 공문 제출 필요 여부)이 약간 다르므로 수정 후 활용이 필요합니다.,2,0,False,False
Q-0038,CASE-002320,3,"학교 단체가 국립 아시아 문화 전당에서 단체 자유 관람을 계획하고 있으며, 공문 제출이 필요한지 문의 중입니다.
현재 단체 자유 관람은 공문 없이 홈페이지를 통해 신청 가능하지만, 방문 인원이 많아 현장 이용 시 지연 가능성이 있습니다.
단체 자유 관람 신청 절차와 이용 시간에 대한 명확한 안내를 원합니다.
학교 단체의 방문으로 인한 특별한 절차나 공문 제","아시아 문화 전당 방문 시 도슨트(해설사) 예약 방법에 대한 정보 필요
현재 예약 시스템은 방문 2일 전 5시 전까지 홈페이지를 통해 이루어지며, 인원 초과 시 신청 후 검토 과정 필요
금요일 방문을 위한 문화 창조원 전시 해설 예약 절차 안내 및 단체 자유 관람 신청 방법 안내
교육 목적의 단체 방문을 위해 정확한 예약 절차와 옵션(도슨트 해설, 단체 자",2,"핵심 쟁점인 단체 방문 절차와 예약 시스템은 일치하지만, 세부 상황이 다릅니다. 과거 민원은 주로 도슨트 예약에 초점을 맞추고 있어, 단체 자유 관람에 대한 직접적인 공문 제출 요구사항은 명확하지 않으나, 예약 절차에 대한 방향성은 참고 가능합니다.",1,"Query는 단체 자유 관람 신청 절차 및 공문 제출 필요 여부에 대한 문의이지만, Chunk는 도슨트 예약 방법과 단체 자유 관람 신청 방법에 대한 일반적인 안내를 제공합니다. Query와 Chunk가 같은 분야이긴 하지만, 구체적인 절차나 공문 제출 요구사항에 대한",1,"단체 방문과 관련된 정보지만, 공문 제출 여부에 대한 직접적인 언급은 없고, 예약 절차에 초점이 맞춰져 있습니다.",1,1,False,False
Q-0038,CASE-002432,3,"학교 단체가 국립 아시아 문화 전당에서 단체 자유 관람을 계획하고 있으며, 공문 제출이 필요한지 문의 중입니다.
현재 단체 자유 관람은 공문 없이 홈페이지를 통해 신청 가능하지만, 방문 인원이 많아 현장 이용 시 지연 가능성이 있습니다.
단체 자유 관람 신청 절차와 이용 시간에 대한 명확한 안내를 원합니다.
학교 단체의 방문으로 인한 특별한 절차나 공문 제","단체 관람을 위해 국립아시아문화전당에 사전 신청이 필요하며, 인원이 많을 경우 추가적인 담당자와의 통화가 요구됨
고객은 150명 단체 관람을 위해 필요한 절차를 명확히 이해하지 못하고 있음
단체 관람 신청 절차에 대한 명확한 안내와 담당자 연락처 제공
단체 관람 시 안전상의 이유로 인원 수에 따른 추가 절차가 필요하며, 전시 해설 등 추가 서비스는 별도 신",2,"핵심 쟁점인 단체 관람 절차와 추가적인 담당자 연락 필요성이 일치하지만, 공문 제출 여부와 인원 수에 따른 세부적인 절차의 차이로 인해 완벽한 인용은 어렵습니다.",2,"쟁점(단체 관람 절차)과 법령(관련 없음) 카테고리는 같으나, 구체적인 공문 제출 필요 여부에 대한 답변은 없어 수정 후 활용 가능합니다. 방문 인원이 많을 경우 추가적인 담당자와의 통화가 필요하다는 내용이 Query의 우려사항을 일부 해소해 줄 수 있습니다.",2,"쟁점과 법령 카테고리는 유사하나 세부 상황이 약간 다름. 단체 관람 절차와 관련된 내용은 일치하지만, 공문 제출 여부에 대한 직접적인 언급은 없어 수정 후 활용 가능.",2,0,False,False
Q-0038,CASE-002446,3,"학교 단체가 국립 아시아 문화 전당에서 단체 자유 관람을 계획하고 있으며, 공문 제출이 필요한지 문의 중입니다.
현재 단체 자유 관람은 공문 없이 홈페이지를 통해 신청 가능하지만, 방문 인원이 많아 현장 이용 시 지연 가능성이 있습니다.
단체 자유 관람 신청 절차와 이용 시간에 대한 명확한 안내를 원합니다.
학교 단체의 방문으로 인한 특별한 절차나 공문 제","국립아시아문화전당의 단체 자유 관람 절차와 예약 상황에 대한 문의
예약한 다른 단체와 전시 공간에서 마주칠 가능성이 있으며, 단체 관람 시 특별한 안내나 해설은 없음
단체 관람 시 예약 절차와 다른 단체와의 관람 상황에 대한 명확한 안내 제공
고객은 20명 규모의 단체로 6월 12일 오전 10시 관람을 희망하며, 예약 가능 여부와 다른 단체와의 관람 상황에",2,"핵심 쟁점인 단체 자유 관람 절차와 예약 상황은 일치하지만, 세부 상황(공문 제출 필요성, 이용 시간 명확성)의 차이로 인해 직접 인용보다는 수정 후 활용이 필요합니다.",2,"Query와 Chunk 모두 국립아시아문화전당 단체 자유 관람 절차에 대한 문의이며, 예약 관련 내용을 다루고 있습니다. 다만, Query는 학교 단체의 방문으로 인한 특별 절차 문의에 초점을 맞추고 있어 Chunk의 내용과 약간의 수정이 필요합니다.",2,"두 민원은 모두 국립아시아문화전당의 단체 자유 관람에 관한 것으로, 절차 및 안내 요청에 초점을 맞추고 있습니다. 그러나 기준 민원은 공문 제출 필요성에 대한 혼란이 있으며, 과거 민원은 예약 절차와 다른 단체와의 관람 상황에 대한 정보가 중심입니다. 두 민원의 핵심 ",2,0,False,False
Q-0038,CASE-001852,2,"학교 단체가 국립 아시아 문화 전당에서 단체 자유 관람을 계획하고 있으며, 공문 제출이 필요한지 문의 중입니다.
현재 단체 자유 관람은 공문 없이 홈페이지를 통해 신청 가능하지만, 방문 인원이 많아 현장 이용 시 지연 가능성이 있습니다.
단체 자유 관람 신청 절차와 이용 시간에 대한 명확한 안내를 원합니다.
학교 단체의 방문으로 인한 특별한 절차나 공문 제","나주 중학교 3학년 학생들이 10월 31일 체험학습을 계획하고 있으며, 국립 아시아 문화 전당의 체험 프로그램 예약 가능 여부를 문의하고 있습니다.
현재 예약 시스템이 운영 중이 아니며, 예약은 최대 두 달 전에만 가능하고, 이후에는 학교 측에서 날짜를 선택하여 학생들이 직접 홈페이지를 통해 예약해야 합니다. 또한, 체험 프로그램의 구체적인 내용이나 할인 ",2,"핵심 쟁점인 학교 단체의 관람 절차와 예약 방법은 일치하지만, 과거 민원은 주로 체험 프로그램 예약에 초점을 맞추고 있어 세부 상황이 약간 다릅니다. 공문 제출 여부에 대한 직접적인 정보는 제공되지 않지만, 단체 관람 시 홈페이지를 통한 신청 절차에 대한 방향성을 제공",2,"쟁점(단체 관람)과 관련된 내용이 포함되어 있지만, Query는 자유 관람, Chunk는 체험 프로그램 예약에 대한 문의이므로 완전히 일치하지 않습니다. 다만, 홈페이지를 통한 신청 절차 등 일부 정보는 활용 가능합니다.",1,"두 민원은 모두 학교 단체의 국립 아시아 문화 전당 방문을 다루고 있지만, Query는 자유 관람 신청에 관한 것이고 Chunk는 체험 프로그램에 관한 것입니다. 두 사안은 유사한 점이 있으나 직접적인 해결방법이나 절차는 다르므로 방향성만 참고 가능합니다.",2,1,False,True
Q-0038,CASE-002342,3,"학교 단체가 국립 아시아 문화 전당에서 단체 자유 관람을 계획하고 있으며, 공문 제출이 필요한지 문의 중입니다.
현재 단체 자유 관람은 공문 없이 홈페이지를 통해 신청 가능하지만, 방문 인원이 많아 현장 이용 시 지연 가능성이 있습니다.
단체 자유 관람 신청 절차와 이용 시간에 대한 명확한 안내를 원합니다.
학교 단체의 방문으로 인한 특별한 절차나 공문 제","고객이 국립아시아문화전당에서 특정 전시 관람을 위해 예약과 주차 관련 정보를 문의함.
전시 관람은 무료이지만 단체 방문 시 단체 자유 관람 신청이 필요하며, 주차비 할인은 별도 신청이 필요함을 알게 됨.
단체 자유 관람 신청과 전시 관람 시간 확인을 위한 구체적인 온라인 신청 절차 안내.
고객은 단체로 방문 예정이며, 주차비 할인 혜택과 전시 관람 시간에 ",2,"핵심 쟁점인 '단체 자유 관람 신청 절차'와 관련 법령/절차적 방향성이 일치하지만, Query에서 주로 문의하는 '공문 제출 필요성'과 과거 민원에서 언급된 '주차비 할인 신청'은 세부 상황이 다름으로 수정 후 활용 가능합니다.",2,"Query와 Chunk 모두 국립아시아문화전당 단체 방문 관련 문의이며, 단체 자유 관람 신청 필요성을 언급하고 있습니다. 하지만 Chunk는 특정 전시 관람 예약 및 주차 관련 정보를 다루고 있어 Query의 학교 단체 자유 관람 신청 절차 및 이용 시간에 대한 구체",2,"두 민원은 모두 국립아시아문화전당에서의 단체 방문에 관한 것이며, 단체 자유 관람 신청에 대한 절차와 필요 정보가 포함되어 있습니다. 그러나 기준 민원은 공문 제출 필요성에 초점을 맞추고 있고, 과거 민원은 주차비 할인과 전시 관람 시간 등 세부 사항에 더 중점을 두고",2,0,False,False
Q-0039,CASE-300469,0,"건설공사 중 발생하는 암석의 외부 판매 가능 여부와 다른 장소에서의 파쇄 및 재사용 과정에서의 법적 절차에 대한 문의
현재 「골재채취법」은 건설공사 중 발생하는 암석의 외부 판매에 대한 명확한 규정이 없으며, 다른 장소에서 파쇄하여 재사용하려면 골재선별파쇄업 등록과 신고가 필요함
건설업체가 암석을 외부로 판매할 수 있는지의 명확한 기준과 다른 장소에서 파쇄","가설건축물 해체 시 석면조사 결과 첨부 필요 여부에 대한 불명확성
현재 「건축물관리법」 및 하위법령은 건축물 해체 시 석면조사에 대한 구체적인 규정이 부족하여 산업안전보건법에 따른 추가 검토 필요
석면이 포함되지 않은 가설건축물 해체 시 석면조사 결과 첨부 의무 여부에 대한 명확한 지침 요청
해당 건축물은 석면 관련 자재 사용이 없으며, 건축법 및 관련 법",1,"민원과 과거 민원은 모두 법적 규정의 불명확성에 대한 문의를 포함하고 있지만, 구체적인 법령 분야(건설공사와 암석 처리 vs. 가설건축물 해체와 석면 관리)와 해결 방법의 세부 사항이 상이하여 직접적인 인용은 불가능하지만 방향성을 제공함.",0,"Query는 건설공사 중 발생하는 암석의 판매 및 재사용 관련 법적 절차에 대한 문의인 반면, Chunk는 가설건축물 해체 시 석면조사 결과 첨부 필요 여부에 대한 문의로, 관련 분야가 완전히 다릅니다.",0,두 민원은 서로 다른 법적 분야와 쟁점을 다루고 있어 직접적인 연관성이 없습니다.,0,1,False,True
Q-0039,CASE-301006,1,"건설공사 중 발생하는 암석의 외부 판매 가능 여부와 다른 장소에서의 파쇄 및 재사용 과정에서의 법적 절차에 대한 문의
현재 「골재채취법」은 건설공사 중 발생하는 암석의 외부 판매에 대한 명확한 규정이 없으며, 다른 장소에서 파쇄하여 재사용하려면 골재선별파쇄업 등록과 신고가 필요함
건설업체가 암석을 외부로 판매할 수 있는지의 명확한 기준과 다른 장소에서 파쇄","10여 년 전 4대강 사업으로 농지에 복토된 모래를 현재 골재채취 허가를 받아 채취하려 함
자연 상태의 부존하는 골재가 아니라는 이유로 골재채취 허가가 거부될 위기
골재채취 허가를 받아야 하는지 법적 근거에 대한 확인 요청
골재채취 허가 규정과 과거 4대강 사업으로 인한 모래 복토 상황에 대한 법적 해석 필요",1,"과거 민원은 골재채취 허가와 관련된 법적 근거 확인을 요구하고 있어 쟁점의 분야는 일치하지만, 현재 민원의 건설 현장에서 발생하는 암석의 외부 판매와 파쇄 재사용에 대한 구체적인 절차와는 직접적인 인용이 어렵습니다. 방향성은 참고 가능하지만 세부 사항의 차이로 인해 부",1,"Query는 건설공사 중 발생하는 암석의 판매 및 재사용 관련 법적 절차에 대한 문의인 반면, Chunk는 농지에 복토된 모래의 골재채취 허가 가능 여부에 대한 문의로 분야가 다릅니다. 다만, 골재채취법 관련 내용을 다루고 있어 방향성은 참고할 수 있습니다.",1,"두 민원은 모두 골재 채취와 관련된 법적 절차에 관한 것이지만, 세부 상황이 다릅니다. 기준 민원은 건설 현장에서 발생하는 암석의 외부 판매 및 파쇄에 관한 것이고, 과거 민원은 4대강 사업에서 복토된 모래의 채취에 관한 것입니다. 따라서 직접적인 법 적용은 어렵지만,",1,0,False,True
Q-0039,CASE-300192,0,"건설공사 중 발생하는 암석의 외부 판매 가능 여부와 다른 장소에서의 파쇄 및 재사용 과정에서의 법적 절차에 대한 문의
현재 「골재채취법」은 건설공사 중 발생하는 암석의 외부 판매에 대한 명확한 규정이 없으며, 다른 장소에서 파쇄하여 재사용하려면 골재선별파쇄업 등록과 신고가 필요함
건설업체가 암석을 외부로 판매할 수 있는지의 명확한 기준과 다른 장소에서 파쇄","건설공사의 직접 시공 예외 규정의 구체적 적용 사례와 조건에 대한 불명확성
민원인은 건설공사 직접 시공 예외 규정의 명확한 적용 사례와 조건을 이해하지 못하고 있음
건설산업기본법 시행령 제30조의2 제3항에서 명시된 예외 조건의 구체적 사례와 적용 방법에 대한 설명
민원은 건설공사 직접 시공 예외 규정의 해석과 적용에 대한 법적 명확성을 요구하고 있으며, ",1,"민원과 과거 민원은 모두 건설 관련 법규 적용의 불명확성에 초점을 맞추고 있지만, 민원은 암석의 외부 판매와 파쇄 재사용 절차에 대한 구체적인 법적 지침을 요구하는 반면, 과거 민원은 건설공사의 직접 시공 예외 규정에 대한 적용 사례를 묻고 있어 직접적인 관련성이 부분",1,"Query는 건설공사 중 발생하는 암석의 외부 판매 및 재사용 관련 법적 절차에 대한 문의인 반면, Chunk는 건설공사 직접 시공 예외 규정의 적용 사례에 대한 문의로 분야가 다릅니다. 따라서 방향성만 참고할 수 있는 1점으로 평가합니다.",0,"두 민원의 쟁점이 완전히 다르며, 표면 키워드만 일치함",1,1,False,False
Q-0039,CASE-301011,0,"건설공사 중 발생하는 암석의 외부 판매 가능 여부와 다른 장소에서의 파쇄 및 재사용 과정에서의 법적 절차에 대한 문의
현재 「골재채취법」은 건설공사 중 발생하는 암석의 외부 판매에 대한 명확한 규정이 없으며, 다른 장소에서 파쇄하여 재사용하려면 골재선별파쇄업 등록과 신고가 필요함
건설업체가 암석을 외부로 판매할 수 있는지의 명확한 기준과 다른 장소에서 파쇄","공사현장 외 도로에서 펌프카를 사용하여 콘크리트 타설 작업 진행
도로점용 허가 여부 불명확으로 인한 법적 불확실성
도로점용 허가 필요 여부 확인 및 지침 제공
공사용 차량 사용에 따른 도로법 및 도로교통법 준수 여부와 허가 필요성에 대한 법적 해석 필요",1,"민원과 과거 민원 모두 건설 현장에서의 법적 절차에 대한 문의를 포함하고 있지만, 기준 민원은 암석의 외부 판매와 파쇄 재사용 관련 법령 및 절차에 초점을 맞추고 있는 반면, 과거 민원은 도로점용 허가와 관련된 법적 불확실성에 초점을 맞추고 있어 직접적인 관련성이 낮습",1,"Query는 건설공사 암석의 판매 및 재사용 관련 법적 절차에 대한 문의이고, Chunk는 도로점용 허가와 관련된 내용으로, 분야가 다릅니다. 다만, 공사 현장에서의 법적 절차에 대한 문의라는 점에서 부분적으로 관련성이 있어 1점으로 평가합니다.",1,"두 민원은 모두 건설 활동과 관련된 법적 절차에 관한 것이지만, 구체적인 쟁점과 법령 적용 범위가 다릅니다. 기준 민원은 암석의 외부 판매와 파쇄 재사용에 관한 것이고, 과거 민원은 도로점용 허가에 관한 것입니다.",1,0,False,False
Q-0039,CASE-301033,0,"건설공사 중 발생하는 암석의 외부 판매 가능 여부와 다른 장소에서의 파쇄 및 재사용 과정에서의 법적 절차에 대한 문의
현재 「골재채취법」은 건설공사 중 발생하는 암석의 외부 판매에 대한 명확한 규정이 없으며, 다른 장소에서 파쇄하여 재사용하려면 골재선별파쇄업 등록과 신고가 필요함
건설업체가 암석을 외부로 판매할 수 있는지의 명확한 기준과 다른 장소에서 파쇄","품질관리비 중 품질활동비에 포함된 인건비와 품질시험비의 구분 및 적용 기준에 대한 불명확성
현재 정확한 인건비 적용 기준과 품질시험비 산출 방법에 대한 혼란으로 인해 비용 정산에 어려움이 있음
품질활동비와 품질시험비에 대한 명확한 인건비 적용 기준 및 산출 방법에 대한 지침 제공
건설공사 계약 시 품질관리비의 적정 계상과 사용 방법에 대한 법적 규정이 있으",0,"기준 민원은 건설 현장에서 발생하는 암석의 외부 판매와 파쇄 재사용 관련 법적 절차에 초점을 맞추고 있는 반면, 과거 민원은 건설공사 내 품질관리비 중 인건비와 품질시험비의 구분 및 적용 기준에 대한 내용으로 주제가 완전히 다릅니다.",0,"Query는 건설공사 암석의 외부 판매 및 재사용 관련 법적 절차에 대한 문의인 반면, Chunk는 품질관리비의 인건비 및 시험비 구분 및 적용 기준에 대한 문의로, 분야가 완전히 다릅니다.",0,두 민원은 서로 다른 행정 분야와 법령을 다루고 있어 직접적인 연관성이 없습니다.,0,0,False,True
Q-0039,CASE-300968,0,"건설공사 중 발생하는 암석의 외부 판매 가능 여부와 다른 장소에서의 파쇄 및 재사용 과정에서의 법적 절차에 대한 문의
현재 「골재채취법」은 건설공사 중 발생하는 암석의 외부 판매에 대한 명확한 규정이 없으며, 다른 장소에서 파쇄하여 재사용하려면 골재선별파쇄업 등록과 신고가 필요함
건설업체가 암석을 외부로 판매할 수 있는지의 명확한 기준과 다른 장소에서 파쇄","온실을 종묘배양장으로 용도 변경을 시도하고 있음
개발 제한 구역 내에서 용도 변경 시 주택 소유와 거주 여부에 대한 규정이 적용될 수 있음
용도 변경 시 주택 소유와 거주 조건에 대한 구체적인 허가 절차와 요건에 대한 안내 필요
민원은 개발제한구역 내에서 온실을 종묘배양장으로 변경하려는 과정에서 발생하는 법적 제약과 허가 절차에 대한 이해를 요구하고 있음",0,"기준 민원은 건설공사 중 발생하는 암석의 판매 및 파쇄 관련 법적 절차에 초점을 맞추고 있는 반면, 과거 민원은 개발제한구역 내 온실의 용도 변경과 주택 관련 규정에 대해 다루고 있어 주제가 완전히 다릅니다.",0,"Query는 건설공사 중 발생하는 암석의 판매 및 재사용 관련 법적 절차에 대한 문의이고, Chunk는 개발제한구역 내 온실 용도 변경에 대한 문의이므로 분야가 완전히 다릅니다. 따라서 활용 가능성이 없습니다.",0,"두 민원의 쟁점과 법령이 완전히 다르며, 직접적인 연관성이 없음",0,0,False,True
Q-0039,CASE-300224,0,"건설공사 중 발생하는 암석의 외부 판매 가능 여부와 다른 장소에서의 파쇄 및 재사용 과정에서의 법적 절차에 대한 문의
현재 「골재채취법」은 건설공사 중 발생하는 암석의 외부 판매에 대한 명확한 규정이 없으며, 다른 장소에서 파쇄하여 재사용하려면 골재선별파쇄업 등록과 신고가 필요함
건설업체가 암석을 외부로 판매할 수 있는지의 명확한 기준과 다른 장소에서 파쇄","아파트 내 어린이집 원생 수가 감소하여 다른 용도로 변경을 고려하고 있으며, 공동주택관리법 시행령 별표3에 따라 전부 변경은 불가능하고 일부만 변경 가능하다는 해석을 했습니다.
어린이집 용도 변경에 대한 명확한 기준 부족으로 인해 변경 가능 여부와 절차에 대한 불확실성이 존재합니다.
어린이집 용도 변경 시 적용되는 '일부' 변경 기준과 주민공동시설 설치 총",0,"기준 민원은 건설 분야의 암석 처리와 관련된 법적 절차에 초점을 맞추고 있는 반면, 과거 민원은 아파트 내 어린이집 용도 변경에 관한 공동주택관리법을 다루고 있어 주제가 완전히 다릅니다.",0,"Query는 건설공사 중 발생하는 암석의 판매 및 재사용 관련 법적 절차에 대한 문의이고, Chunk는 아파트 내 어린이집 용도 변경에 대한 문의이므로, 관련 분야가 완전히 다릅니다.",0,두 민원은 서로 다른 행정 분야와 법령을 다루고 있어 직접적인 연관성이 없습니다.,0,0,False,True
Q-0039,CASE-301402,0,"건설공사 중 발생하는 암석의 외부 판매 가능 여부와 다른 장소에서의 파쇄 및 재사용 과정에서의 법적 절차에 대한 문의
현재 「골재채취법」은 건설공사 중 발생하는 암석의 외부 판매에 대한 명확한 규정이 없으며, 다른 장소에서 파쇄하여 재사용하려면 골재선별파쇄업 등록과 신고가 필요함
건설업체가 암석을 외부로 판매할 수 있는지의 명확한 기준과 다른 장소에서 파쇄","민간발주 공사 중 시공 효율 향상을 위한 변경 가설구조물(예: 가설방음벽)의 구조 검토 비용과 관련된 법적 적용 범위에 대한 불명확성
현재 명확한 법적 해석 부재로 인해 가설방음벽 설치 비용이 안전관리비로 사용 가능 여부에 대한 해석이 분분함
건설기술진흥법 제62조 11항에 따른 가설구조물의 정의와 안전관리비 적용 범위에 대한 명확한 지침 제공
민원인은 가",1,"민원과 과거 민원 모두 건설 현장 관련 법적 절차와 규정의 불명확성에 초점을 맞추고 있지만, 암석의 외부 판매 및 파쇄 재사용과 가설구조물의 안전관리비 적용 범위는 서로 다른 세부 분야입니다. 방향성은 참고 가능하지만 직접적인 인용은 어렵습니다.",0,"Query는 건설공사 중 발생하는 암석의 외부 판매 및 재사용 관련 법적 절차에 대한 문의인 반면, Chunk는 가설구조물의 구조 검토 비용과 안전관리비 적용 범위에 대한 문의로, 쟁점 분야가 완전히 다릅니다.",1,"두 민원은 모두 건설 현장에서의 법적 절차와 관련된 불명확성을 다루고 있지만, Query는 암석의 외부 판매와 파쇄 및 재사용에 관한 것이고, Chunk는 가설구조물의 비용 처리에 관한 것이다. 두 주제는 다른 분야이지만, 법적 해석과 절차적 지침 제공이라는 방향성은 ",1,1,False,False
Q-0039,CASE-501330,1,"건설공사 중 발생하는 암석의 외부 판매 가능 여부와 다른 장소에서의 파쇄 및 재사용 과정에서의 법적 절차에 대한 문의
현재 「골재채취법」은 건설공사 중 발생하는 암석의 외부 판매에 대한 명확한 규정이 없으며, 다른 장소에서 파쇄하여 재사용하려면 골재선별파쇄업 등록과 신고가 필요함
건설업체가 암석을 외부로 판매할 수 있는지의 명확한 기준과 다른 장소에서 파쇄","석재와 규사의 수출에 대한 특정 신고 절차와 제한 사항이 존재함을 확인함.
수출 제한 품목과 승인 필요 품목이 명시되어 있어 수출에 제약이 따름.
구체적인 수출 승인 절차와 필요 서류에 대한 안내를 요청함.
국내산 석재와 일부 규사의 수출은 수출입공고에 따라 제한되며, 특정 품목은 한국골재협회의 승인이 필요함.",1,"민원은 주로 건설 현장 내 암석의 외부 판매와 파쇄 재사용 관련 법적 절차에 초점을 맞추고 있지만, 과거 민원은 주로 석재와 규사의 수출 절차에 집중하고 있어 직접적인 관련성이 낮습니다. 같은 분야 내에 있으나 구체적인 상황과 절차가 다르므로 부분적인 참고 가치만 있습",0,"Query는 건설공사 중 발생하는 암석의 판매 및 재사용 관련 법적 절차에 대한 문의인 반면, Chunk는 석재 및 규사의 수출 관련 내용으로 분야가 상이하여 활용이 불가합니다.",0,"두 민원의 쟁점과 법령이 완전히 다르며, 직접적인 연관성이 없음.",0,1,False,False
Q-0039,CASE-300916,0,"건설공사 중 발생하는 암석의 외부 판매 가능 여부와 다른 장소에서의 파쇄 및 재사용 과정에서의 법적 절차에 대한 문의
현재 「골재채취법」은 건설공사 중 발생하는 암석의 외부 판매에 대한 명확한 규정이 없으며, 다른 장소에서 파쇄하여 재사용하려면 골재선별파쇄업 등록과 신고가 필요함
건설업체가 암석을 외부로 판매할 수 있는지의 명확한 기준과 다른 장소에서 파쇄","수차례 유선 통화 시도 실패 후 농업용 굴삭기(1.5톤)의 영업용 등록 가능 여부 문의
null
농업용 굴삭기를 건설기계 영업용으로 등록 가능 여부 확인 및 안내
건설기계관리법 시행령에 따라 특정 중량 이상의 굴착기는 건설기계로 등록 필요하며, 대여업 목적으로 등록 가능함",0,"기준 민원은 건설공사 중 암석의 외부 판매와 파쇄 재사용 관련 법규 및 절차에 초점을 맞추고 있는 반면, 과거 민원은 농업용 굴삭기의 영업용 등록 여부에 대한 내용으로 주제가 완전히 다릅니다.",0,"Query는 건설공사 중 발생하는 암석의 판매 및 재사용 관련 법적 절차에 대한 문의인 반면, Chunk는 농업용 굴삭기의 영업용 등록 가능 여부에 대한 문의로, 관련성이 매우 낮습니다.",0,"기준 민원은 건설공사 중 발생하는 암석의 외부 판매와 파쇄 및 재사용에 관한 법적 절차를 묻고 있으며, 과거 민원은 농업용 굴삭기의 영업용 등록 가능성에 대한 문의로 두 사안은 다른 행정 분야와 법령을 다루고 있어 활용 불가.",0,0,False,True
Q-0039,CASE-300795,0,"건설공사 중 발생하는 암석의 외부 판매 가능 여부와 다른 장소에서의 파쇄 및 재사용 과정에서의 법적 절차에 대한 문의
현재 「골재채취법」은 건설공사 중 발생하는 암석의 외부 판매에 대한 명확한 규정이 없으며, 다른 장소에서 파쇄하여 재사용하려면 골재선별파쇄업 등록과 신고가 필요함
건설업체가 암석을 외부로 판매할 수 있는지의 명확한 기준과 다른 장소에서 파쇄","레미콘 혼용 타설 여부와 관련된 규정 및 실무 적용 방법에 대한 불명확성
현재 민원인의 구체적인 피해 결과는 명시되어 있지 않으나, 혼용 타설의 허용 기준과 절차에 대한 이해 부족으로 인한 잠재적 품질 문제 가능성
레미콘 혼용 타설 시 필요한 구체적인 승인 절차, 품질 시험 방법 및 기준에 대한 명확한 지침 제공
건설공사 품질관리 업무지침과 레미콘 혼용타설",1,"민원과 과거 민원 모두 건설공사 관련 법적 절차와 규정의 불명확성에 초점을 맞추고 있지만, 기준 민원은 암석의 외부 판매와 파쇄 재사용 절차에 대한 구체적인 법적 지침을 요구하는 반면, 과거 민원은 레미콘 혼용 타설의 허용 기준과 절차에 초점을 맞추고 있어 직접적인 관",0,"Chunk는 레미콘 혼용 타설과 관련된 내용으로, Query에서 문의하는 건설공사 중 발생하는 암석의 외부 판매 및 파쇄 재사용에 대한 법적 절차와는 관련이 없습니다. 따라서 활용 가능성이 없습니다.",1,"두 민원은 모두 건설공사와 관련된 법적 절차에 대한 불명확성을 다루고 있으나, 구체적인 쟁점이나 법령은 다릅니다. 기준 민원은 암석의 외부 판매와 파쇄 및 재사용에 관한 규정을 묻고 있으며, 과거 민원은 레미콘 혼용 타설 관련 규정의 적용 방법에 초점을 맞추고 있습니다",1,1,False,False
